date	page	views	visitors	avg_time_sec
2023-10-01	category_electronics	742	382	27
2023-10-01	landing_campaign	267	214	85
2023-10-02	home	5825	4414	69
2023-10-02	product_page	1421	691	76
2023-10-02	blog_post	1036	596	119
2023-10-02	pricing	414	343	63
2023-10-02	about	226	144	48
2023-10-02	contact	100	53	59
2023-10-02	faq	209	164	47
2023-10-02	category_gaming	987	757	55
2023-10-02	category_electronics	839	413	68
2023-10-02	landing_campaign	377	298	84
2023-10-03	home	7081	5262	81
2023-10-03	product_page	1291	960	73
2023-10-03	blog_post	934	390	134
2023-10-03	pricing	503	227	68
2023-10-03	about	320	163	59
2023-10-03	contact	111	99	47
2023-10-03	faq	204	175	40
2023-10-03	category_gaming	844	658	41
2023-10-03	category_electronics	810	395	77
2023-10-03	landing_campaign	468	295	54
2023-10-04	home	6640	3981	60
2023-10-04	product_page	1194	712	79
2023-10-04	blog_post	1094	734	122
2023-10-04	pricing	500	252	62
2023-10-04	about	243	127	60
2023-10-04	contact	122	64	60
2023-10-04	faq	273	235	67
2023-10-04	category_gaming	654	565	86
2023-10-04	category_electronics	821	382	68
2023-10-04	landing_campaign	426	338	88
2023-10-05	home	7189	6421	80
2023-10-05	product_page	1321	1075	61
2023-10-05	blog_post	1162	1020	109
2023-10-05	pricing	580	365	84
2023-10-05	about	204	146	40
2023-10-05	contact	145	72	77
2023-10-05	faq	237	151	59
2023-10-05	category_gaming	957	699	63
2023-10-05	category_electronics	1028	494	56
2023-10-05	landing_campaign	436	351	46
2023-10-06	home	7490	3428	44
2023-10-06	product_page	1813	1058	55
2023-10-06	blog_post	1053	761	159
2023-10-06	pricing	601	385	63
2023-10-06	about	263	148	48
2023-10-06	contact	133	87	57
2023-10-06	faq	155	132	55
2023-10-06	category_gaming	713	469	47
2023-10-06	category_electronics	793	554	49
2023-10-06	landing_campaign	471	319	47
2023-10-07	home	5382	3136	31
2023-10-07	product_page	1148	920	64
2023-10-07	blog_post	631	478	106
2023-10-07	pricing	396	178	73
2023-10-07	about	197	160	77
2023-10-07	contact	73	49	54
2023-10-07	faq	125	102	71
2023-10-07	category_gaming	440	382	92
2023-10-07	category_electronics	579	240	54
2023-10-07	landing_campaign	193	161	52
2023-10-08	home	5352	3564	81
2023-10-08	product_page	1018	915	46
2023-10-08	blog_post	623	396	115
2023-10-08	pricing	386	298	65
2023-10-08	about	146	82	47
2023-10-08	contact	87	53	33
2023-10-08	faq	169	100	62
2023-10-08	category_gaming	465	267	52
2023-10-08	category_electronics	682	500	72
2023-10-08	landing_campaign	277	189	38
2023-10-09	home	9264	5983	46
2023-10-09	product_page	1953	888	67
2023-10-09	blog_post	946	409	125
2023-10-09	pricing	511	251	49
2023-10-09	about	309	270	59
2023-10-09	contact	102	71	79
2023-10-09	faq	211	176	55
2023-10-09	category_gaming	556	303	69
2023-10-09	category_electronics	643	408	51
2023-10-09	landing_campaign	377	312	62
2023-10-10	home	5177	3037	52
2023-10-10	product_page	1322	930	52
2023-10-10	blog_post	1209	503	118
2023-10-10	pricing	615	479	70
2023-10-10	about	272	234	68
2023-10-10	contact	130	52	28
2023-10-10	faq	186	90	53
2023-10-10	category_gaming	812	597	71
2023-10-10	category_electronics	736	623	79
2023-10-10	landing_campaign	419	188	33
2023-10-11	home	6784	5305	37
2023-10-11	product_page	1243	497	68
2023-10-11	blog_post	1009	859	140
2023-10-11	pricing	572	365	22
2023-10-11	about	317	210	55
2023-10-11	contact	107	44	47
2023-10-11	faq	152	72	66
2023-10-11	category_gaming	930	721	76
2023-10-11	category_electronics	1039	902	60
2023-10-11	landing_campaign	418	230	77
2023-10-12	home	6217	2663	39
2023-10-12	product_page	1569	1064	64
2023-10-12	blog_post	1030	428	152
2023-10-12	pricing	635	386	71
2023-10-12	about	228	116	71
2023-10-12	contact	121	99	44
2023-10-12	faq	182	126	76
2023-10-12	category_gaming	667	322	72
2023-10-12	category_electronics	918	817	64
2023-10-12	landing_campaign	462	236	44
2023-10-13	home	6563	3674	34
2023-10-13	product_page	1433	598	49
2023-10-13	blog_post	1025	458	148
2023-10-13	pricing	456	354	63
2023-10-13	about	271	118	68
2023-10-13	contact	129	106	79
2023-10-13	faq	242	217	73
2023-10-13	category_gaming	848	534	40
2023-10-13	category_electronics	951	650	47
2023-10-13	landing_campaign	360	228	60
2023-10-14	home	4208	2998	70
2023-10-14	product_page	1142	753	70
2023-10-14	blog_post	658	555	135
2023-10-14	pricing	304	129	45
2023-10-14	about	163	83	80
2023-10-14	contact	90	73	56
2023-10-14	faq	170	108	74
2023-10-14	category_gaming	577	267	57
2023-10-14	category_electronics	440	285	45
2023-10-14	landing_campaign	308	144	17
2023-10-15	home	3266	1607	61
2023-10-15	product_page	1336	1020	43
2023-10-15	blog_post	657	390	149
2023-10-15	pricing	422	273	40
2023-10-15	about	167	119	57
2023-10-15	contact	83	71	65
2023-10-15	faq	148	74	71
2023-10-15	category_gaming	528	256	36
2023-10-15	category_electronics	506	242	42
2023-10-15	landing_campaign	283	136	50
2023-10-16	home	6556	5821	55
2023-10-16	product_page	1373	940	54
2023-10-16	blog_post	1053	748	122
2023-10-16	pricing	552	245	31
2023-10-16	about	304	268	73
2023-10-16	contact	164	130	65
2023-10-16	faq	176	115	48
2023-10-16	category_gaming	878	559	53
2023-10-16	category_electronics	956	751	80
2023-10-16	landing_campaign	445	239	52
2023-10-17	home	5062	3228	63
2023-10-17	product_page	1288	1137	46
2023-10-17	blog_post	1105	985	112
2023-10-17	pricing	569	230	57
2023-10-17	about	260	217	99
2023-10-17	contact	134	99	51
2023-10-17	faq	207	167	62
2023-10-17	category_gaming	773	463	51
2023-10-17	category_electronics	841	497	31
2023-10-17	landing_campaign	409	181	59
2023-10-18	home	6442	4585	72
2023-10-18	product_page	1450	892	75
2023-10-18	blog_post	763	658	100
2023-10-18	pricing	504	226	45
2023-10-18	about	219	144	65
2023-10-18	contact	126	112	90
2023-10-18	faq	184	77	73
2023-10-18	category_gaming	753	676	62
2023-10-18	category_electronics	1026	876	45
2023-10-18	landing_campaign	405	224	57
2023-10-19	home	6753	4314	87
2023-10-19	product_page	1725	854	45
2023-10-19	blog_post	785	689	125
2023-10-19	pricing	479	247	37
2023-10-19	about	301	227	59
2023-10-19	contact	113	84	62
2023-10-19	faq	208	109	51
2023-10-19	category_gaming	566	469	44
2023-10-19	category_electronics	931	438	44
2023-10-19	landing_campaign	421	259	64
2023-10-20	home	7248	4787	59
2023-10-20	product_page	2180	1623	53
2023-10-20	blog_post	919	728	118
2023-10-20	pricing	455	326	56
2023-10-20	about	240	168	76
2023-10-20	contact	98	83	79
2023-10-20	faq	99	88	64
2023-10-20	category_gaming	622	408	59
2023-10-20	category_electronics	983	780	69
2023-10-20	landing_campaign	329	273	72
2023-10-21	home	4274	1988	61
2023-10-21	product_page	1363	916	68
2023-10-21	blog_post	919	598	121
2023-10-21	pricing	278	149	59
2023-10-21	about	162	143	53
2023-10-21	contact	80	55	49
2023-10-21	faq	108	86	65
2023-10-21	category_gaming	465	253	71
2023-10-21	category_electronics	558	339	63
2023-10-21	landing_campaign	207	129	63
2023-10-22	home	3249	2568	74
2023-10-22	product_page	963	789	73
2023-10-22	blog_post	646	551	152
2023-10-22	pricing	273	177	46
2023-10-22	about	119	88	51
2023-10-22	contact	93	82	66
2023-10-22	faq	147	87	45
2023-10-22	category_gaming	497	445	90
2023-10-22	category_electronics	589	309	80
2023-10-22	landing_campaign	253	167	59
2023-10-23	home	9762	8659	70
2023-10-23	product_page	1299	753	31
2023-10-23	blog_post	1054	723	141
2023-10-23	pricing	544	253	65
2023-10-23	about	239	130	85
2023-10-23	contact	129	74	50
2023-10-23	faq	218	171	43
2023-10-23	category_gaming	797	447	68
2023-10-23	category_electronics	834	588	54
2023-10-23	landing_campaign	395	274	41
2023-10-24	home	5639	4500	77
2023-10-24	product_page	1200	787	26
2023-10-24	blog_post	880	405	134
2023-10-24	pricing	369	229	69
2023-10-24	about	255	181	93
2023-10-24	contact	162	121	64
2023-10-24	faq	251	210	65
2023-10-24	category_gaming	551	430	37
2023-10-24	category_electronics	809	684	62
2023-10-24	landing_campaign	396	243	51
2023-10-25	home	5856	3989	56
2023-10-25	product_page	1330	939	59
2023-10-25	blog_post	1171	998	131
2023-10-25	pricing	561	467	58
2023-10-25	about	227	140	52
2023-10-25	contact	157	108	31
2023-10-25	faq	196	88	84
2023-10-25	category_gaming	727	643	72
2023-10-25	category_electronics	885	374	56
2023-10-25	landing_campaign	434	267	66
2023-10-26	home	6625	4736	70
2023-10-26	product_page	1443	832	72
2023-10-26	blog_post	1059	640	117
2023-10-26	pricing	517	349	63
2023-10-26	about	181	79	64
2023-10-26	contact	131	61	61
2023-10-26	faq	211	127	79
2023-10-26	category_gaming	848	636	53
2023-10-26	category_electronics	1205	536	74
2023-10-26	landing_campaign	307	154	58
2023-10-27	home	7116	4282	63
2023-10-27	product_page	1692	1413	42
2023-10-27	blog_post	1125	751	125
2023-10-27	pricing	472	270	66
2023-10-27	about	268	231	23
2023-10-27	contact	120	65	44
2023-10-27	faq	218	192	63
2023-10-27	category_gaming	893	591	66
2023-10-27	category_electronics	923	625	38
2023-10-27	landing_campaign	340	198	70
2023-10-28	home	4576	2846	58
2023-10-28	product_page	1162	619	72
2023-10-28	blog_post	787	501	122
2023-10-28	pricing	368	299	62
2023-10-28	about	178	105	77
2023-10-28	contact	84	56	70
2023-10-28	faq	169	107	34
2023-10-28	category_gaming	683	320	40
2023-10-28	category_electronics	552	471	64
2023-10-28	landing_campaign	234	114	50
2023-10-29	home	4506	2226	74
2023-10-29	product_page	1005	881	32
2023-10-29	blog_post	777	481	106
2023-10-29	pricing	324	141	32
2023-10-29	about	156	118	71
2023-10-29	contact	89	71	57
2023-10-29	faq	129	98	67
2023-10-29	category_gaming	429	266	52
2023-10-29	category_electronics	621	442	47
2023-10-29	landing_campaign	338	154	67
2023-10-30	home	4773	4152	66
2023-10-30	product_page	1736	894	43
2023-10-30	blog_post	1193	891	120
2023-10-30	pricing	392	246	39
2023-10-30	about	277	161	43
2023-10-30	contact	138	97	68
2023-10-30	faq	159	125	51
2023-10-30	category_gaming	597	297	58
2023-10-30	category_electronics	972	500	51
2023-10-30	landing_campaign	237	163	81
2023-10-31	home	6167	3781	59
2023-10-31	product_page	1820	1320	91
2023-10-31	blog_post	1101	540	105
2023-10-31	pricing	457	345	78
2023-10-31	about	254	191	51
2023-10-31	contact	142	101	50
2023-10-31	faq	142	91	75
2023-10-31	category_gaming	697	522	96
2023-10-31	category_electronics	720	365	55
2023-10-31	landing_campaign	434	217	69
2023-11-01	home	6603	5668	68
2023-11-01	product_page	1829	809	74
2023-11-01	blog_post	909	721	139
2023-11-01	pricing	609	283	52
2023-11-01	about	244	147	44
2023-11-01	contact	156	69	49
2023-11-01	faq	228	98	53
2023-11-01	category_gaming	761	446	52
2023-11-01	category_electronics	990	714	80
2023-11-01	landing_campaign	367	299	64
2023-11-02	home	7232	6110	85
2023-11-02	product_page	1357	834	69
2023-11-02	blog_post	947	830	119
2023-11-02	pricing	558	364	48
2023-11-02	about	267	137	77
2023-11-02	contact	125	65	46
2023-11-02	faq	213	146	60
2023-11-02	category_gaming	828	527	71
2023-11-02	category_electronics	910	759	77
2023-11-02	landing_campaign	354	292	54
2023-11-03	home	7518	6532	63
2023-11-03	product_page	1584	930	49
2023-11-03	blog_post	1250	675	127
2023-11-03	pricing	667	311	67
2023-11-03	about	280	244	78
2023-11-03	contact	117	76	55
2023-11-03	faq	131	56	66
2023-11-03	category_gaming	941	508	87
2023-11-03	category_electronics	887	554	68
2023-11-03	landing_campaign	340	294	61
2023-11-04	home	3938	2337	56
2023-11-04	product_page	1110	829	97
2023-11-04	blog_post	693	561	117
2023-11-04	pricing	419	199	36
2023-11-04	about	165	108	48
2023-11-04	contact	105	76	66
2023-11-04	faq	103	65	86
2023-11-04	category_gaming	618	318	55
2023-11-04	category_electronics	636	527	57
2023-11-04	landing_campaign	361	194	58
2023-11-05	home	4857	2731	83
2023-11-05	product_page	1142	696	53
2023-11-05	blog_post	811	674	123
2023-11-05	pricing	287	226	51
2023-11-05	about	140	119	55
2023-11-05	contact	88	64	57
2023-11-05	faq	109	62	42
2023-11-05	category_gaming	496	428	62
2023-11-05	category_electronics	663	339	50
2023-11-05	landing_campaign	252	189	75
2023-11-06	home	7731	4310	62
2023-11-06	product_page	1159	668	103
2023-11-06	blog_post	1095	797	103
2023-11-06	pricing	492	429	41
2023-11-06	about	294	226	42
2023-11-06	contact	145	111	58
2023-11-06	faq	266	198	39
2023-11-06	category_gaming	907	524	63
2023-11-06	category_electronics	787	329	49
2023-11-06	landing_campaign	464	328	79
2023-11-07	home	766	1895	77
2023-11-07	product_page	203	450	56
2023-11-07	blog_post	131	259	95
2023-11-07	pricing	64	105	44
2023-11-07	about	34	76	64
2023-11-07	contact	15	34	26
2023-11-07	faq	24	44	63
2023-11-07	category_gaming	93	116	62
2023-11-07	category_electronics	107	201	73
2023-11-07	landing_campaign	38	72	63
2023-11-08	home	8176	6535	51
2023-11-08	product_page	1617	852	68
2023-11-08	blog_post	1332	1148	129
2023-11-08	pricing	458	346	81
2023-11-08	about	259	156	53
2023-11-08	contact	139	111	46
2023-11-08	faq	217	104	62
2023-11-08	category_gaming	906	402	72
2023-11-08	category_electronics	962	400	64
2023-11-08	landing_campaign	403	268	28
2023-11-09	home	7009	4094	56
2023-11-09	product_page	1567	1042	57
2023-11-09	blog_post	5649	1125	110
2023-11-09	pricing	443	314	36
2023-11-09	about	234	199	82
2023-11-09	contact	97	70	91
2023-11-09	faq	195	123	55
2023-11-09	category_gaming	927	753	44
2023-11-09	category_electronics	1009	790	54
2023-11-09	landing_campaign	475	214	48
2023-11-10	home	6761	3692	81
2023-11-10	product_page	1881	949	80
2023-11-10	blog_post	1045	715	113
2023-11-10	pricing	656	406	62
2023-11-10	about	232	135	69
2023-11-10	contact	147	88	67
2023-11-10	faq	232	182	57
2023-11-10	category_gaming	674	498	42
2023-11-10	category_electronics	757	420	63
2023-11-10	landing_campaign	413	368	69
2023-11-11	home	4848	1988	49
2023-11-11	product_page	998	572	90
2023-11-11	blog_post	710	414	115
2023-11-11	pricing	414	229	55
2023-11-11	about	209	109	77
2023-11-11	contact	100	78	52
2023-11-11	faq	139	59	29
2023-11-11	category_gaming	522	231	37
2023-11-11	category_electronics	661	576	71
2023-11-11	landing_campaign	278	188	62
2023-11-12	home	4606	3321	60
2023-11-12	product_page	1335	1194	72
2023-11-12	blog_post	732	396	110
2023-11-12	pricing	417	198	84
2023-11-12	about	189	87	41
2023-11-12	contact	97	54	52
2023-11-12	faq	145	74	59
2023-11-12	category_gaming	647	503	36
2023-11-12	category_electronics	550	226	70
2023-11-12	landing_campaign	223	168	55
2023-11-13	home	6259	5121	61
2023-11-13	product_page	1483	1088	36
2023-11-13	blog_post	792	342	89
2023-11-13	pricing	640	548	52
2023-11-13	about	200	150	32
2023-11-13	contact	159	112	55
2023-11-13	faq	206	101	47
2023-11-13	category_gaming	1166	977	76
2023-11-13	category_electronics	678	349	55
2023-11-13	landing_campaign	391	239	61
2023-11-14	home	7160	4562	50
2023-11-14	product_page	1276	1054	39
2023-11-14	blog_post	1331	1129	126
2023-11-14	pricing	505	442	70
2023-11-14	about	261	221	56
2023-11-14	contact	113	62	45
2023-11-14	faq	164	125	90
2023-11-14	category_gaming	828	415	70
2023-11-14	category_electronics	907	430	63
2023-11-14	landing_campaign	403	184	47
2023-11-15	home	6180	3342	48
2023-11-15	product_page	1871	1460	65
2023-11-15	blog_post	916	808	107
2023-11-15	pricing	469	353	30
2023-11-15	about	196	132	72
2023-11-15	contact	131	61	55
2023-11-15	faq	164	101	69
2023-11-15	category_gaming	818	374	39
2023-11-15	category_electronics	873	396	62
2023-11-15	landing_campaign	209	183	71
2023-11-16	home	5621	3249	93
2023-11-16	product_page	1615	1113	68
2023-11-16	blog_post	1032	641	125
2023-11-16	pricing	468	319	67
2023-11-16	about	226	187	51
2023-11-16	contact	99	48	36
2023-11-16	faq	226	131	55
2023-11-16	category_gaming	759	630	55
2023-11-16	category_electronics	1016	812	36
2023-11-16	landing_campaign	404	280	63
2023-11-17	home	31060	9680	82
2023-11-17	product_page	1266	967	49
2023-11-17	blog_post	1104	634	119
2023-11-17	pricing	586	361	50
2023-11-17	about	260	200	72
2023-11-17	contact	606	200	57
2023-11-17	faq	243	170	53
2023-11-17	category_gaming	658	421	74
2023-11-17	category_electronics	921	373	61
2023-11-17	landing_campaign	424	299	44
2023-11-18	home	3947	3085	72
2023-11-18	product_page	879	591	77
2023-11-18	blog_post	687	577	102
2023-11-18	pricing	413	287	55
2023-11-18	about	185	120	40
2023-11-18	contact	75	45	56
2023-11-18	faq	98	84	48
2023-11-18	category_gaming	634	421	50
2023-11-18	category_electronics	520	452	73
2023-11-18	landing_campaign	314	182	61
2023-11-19	home	4594	1855	49
2023-11-19	product_page	836	596	58
2023-11-19	blog_post	700	566	125
2023-11-19	pricing	251	217	113
2023-11-19	about	181	99	64
2023-11-19	contact	68	42	63
2023-11-19	faq	157	133	59
2023-11-19	category_gaming	505	419	59
2023-11-19	category_electronics	655	270	43
2023-11-19	landing_campaign	270	121	59
2023-11-20	home	4872	4153	49
2023-11-20	product_page	1497	659	67
2023-11-20	blog_post	821	604	137
2023-11-20	pricing	446	369	70
2023-11-20	about	228	160	68
2023-11-20	contact	113	92	76
2023-11-20	faq	150	101	82
2023-11-20	category_gaming	649	390	64
2023-11-20	category_electronics	776	605	34
2023-11-20	landing_campaign	438	239	59
2023-11-21	home	7961	5357	53
2023-11-21	product_page	1429	856	61
2023-11-21	blog_post	1166	860	114
2023-11-21	pricing	572	469	29
2023-11-21	about	213	89	41
2023-11-21	contact	153	90	64
2023-11-21	faq	219	128	80
2023-11-21	category_gaming	843	697	48
2023-11-21	category_electronics	1136	517	66
2023-11-21	landing_campaign	407	303	78
2023-11-22	home	7651	6527	55
2023-11-22	product_page	2196	1655	62
2023-11-22	blog_post	1042	651	140
2023-11-22	pricing	554	483	19
2023-11-22	about	287	140	60
2023-11-22	contact	148	109	68
2023-11-22	faq	234	194	90
2023-11-22	category_gaming	776	639	61
2023-11-22	category_electronics	712	594	52
2023-11-22	landing_campaign	474	252	55
2023-11-23	home	6598	2969	57
2023-11-23	product_page	1388	863	74
2023-11-23	blog_post	1016	803	112
2023-11-23	pricing	560	480	45
2023-11-23	about	303	137	68
2023-11-23	contact	140	106	55
2023-11-23	faq	239	145	77
2023-11-23	category_gaming	755	641	89
2023-11-23	category_electronics	750	627	45
2023-11-23	landing_campaign	400	186	81
2023-11-24	home	7224	4280	42
2023-11-24	product_page	1469	1166	77
2023-11-24	blog_post	893	372	113
2023-11-24	pricing	591	307	56
2023-11-24	about	257	220	59
2023-11-24	contact	135	72	43
2023-11-24	faq	195	111	84
2023-11-24	category_gaming	877	750	57
2023-11-24	category_electronics	1009	564	65
2023-11-24	landing_campaign	482	343	37
2023-11-25	home	2758	2463	53
2023-11-25	product_page	1015	775	79
2023-11-25	blog_post	652	375	115
2023-11-25	pricing	339	273	59
2023-11-25	about	203	88	32
2023-11-25	contact	95	85	61
2023-11-25	faq	103	85	46
2023-11-25	category_gaming	577	333	69
2023-11-25	category_electronics	727	540	64
2023-11-25	landing_campaign	247	210	51
2023-11-26	home	5019	3347	37
2023-11-26	product_page	967	501	53
2023-11-26	blog_post	517	451	120
2023-11-26	pricing	315	240	59
2023-11-26	about	207	111	40
2023-11-26	contact	107	92	65
2023-11-26	faq	115	72	41
2023-11-26	category_gaming	450	257	59
2023-11-26	category_electronics	651	569	45
2023-11-26	landing_campaign	305	139	64
2023-11-27	home	5801	2918	85
2023-11-27	product_page	1411	1055	57
2023-11-27	blog_post	923	425	103
2023-11-27	pricing	526	360	76
